"[-24333, -29290, -32768, -31964, -29476, -25808, -20430, -15625, -11807, -7161, -3255, 262, 5092, 1148, 5437, 5678, 5568, 5637, 6370, 6373, 6531, 5211, 4977, 4167, 3055, 659, -1212, -3808, -6962, -10472, -11280, -12303, -17152, -19887, -14909, -16025, -18695, -25845, -32768, -30043, -21600, -15263, -9868, -7794, -5915, -5813, -6879, -8117, -8066, -7664, -7700, -7861, -8099, -8248, -7950, -7477, -7552, -7805, -7720, 0]","[14569, 16208, 14413, 11292, 7482, -341, -5921, -7407, -11089, -10196, -10700, -4902, -4149, 639, 10750, 5567, 2042, 3241, 3667, 4128, 5655, 5326, 2235, 105, -761, -6127, -7611, -6872, -4251, 983, 2983, 1123, 7645, 14195, 5891, -7970, -6478, -1335, 5897, 12956, 23953, 18161, 7104, -1429, -1994, 291, 794, 833, -444, -190, 688, 475, 1191, 1022, -354, -1364, -1341, -1280, -1237, 0]","[-1845, -1089, -294, -1066, -781, 614, 2273, 3110, 6380, 6571, 3913, 3938, 8088, 16478, 2144, 3803, 3983, 3043, 3308, 3779, 3885, 4920, 4716, 4123, 4160, 4627, 4140, 3442, 3258, 4657, 3692, 2119, 2168, 6321, 5384, 1665, -4165, -8136, -4739, -2028, 4929, 2020, -1414, -2745, -3563, -1604, 1517, 3741, 3762, 2737, 2332, 2119, 2390, 3328, 3676, 3100, 2672, 3196, 3366, 0]","[-3706, -2200, -1246, -977, -1890, -1002, 104, 1084, 4056, 3621, 4866, 3695, -1848, 3266, -1421, -4685, -2348, -717, 419, 1338, 758, 471, 634, -271, -5223, -6390, -2117, 2787, 5698, 3126, -4441, -6662, -7925, -26590, -32768, -10699, 21866, 32767, 32767, 32767, 8783, -17811, -24768, -13586, -1266, 2814, 953, -1340, 415, 5155, 7978, 8930, 7535, 3918, 972, -278, 83, 605, 106, 0]","[-884, 3776, 8022, 10835, 13284, 12614, 10893, 8613, 6355, 2927, 2870, 6178, 9991, 489, -2419, 607, -11, -339, -205, 645, 1029, 540, -157, 445, 625, -346, -1457, -2674, -3700, -6074, -9815, -10303, -4616, 7193, 10061, 8739, 12432, 19038, 19487, 8666, 1745, -8198, -10345, -10334, -5507, 1892, 6018, 4693, 950, -396, -186, -9, 571, 628, -627, -1249, -639, -430, -638, 0]","[23649, 30628, 32767, 32767, 32767, 32767, 32767, 31325, 26070, 19188, 13585, 7151, 1564, -2112, -622, 967, 914, -862, -1487, -1775, -2179, -1081, 151, -2084, -2640, -4921, -8943, -14074, -19002, -24687, -27683, -28788, -32768, -32768, -32768, -23514, -22550, -24062, -27929, -20486, -15445, -5964, 47, 3474, 3256, 1961, 824, -597, -198, 256, 1266, 2206, 2420, 3361, 3747, 3152, 2478, 2660, 2119, 0]"
"[-14532, -22213, -30483, -32768, -32768, -32768, -32768, -32768, -31168, -21490, -6576, -3879, 3174, -8446, 1245, 6510, 5358, 5397, 6558, 5248, 5341, 5823, 5874, 5751, 5407, 5215, 5566, 5589, 5525, 5832, 5786, 5101, 4552, 4542, 3733, 1994, -1274, -6320, -11209, -14456, -18023, -23474, -30122, -32768, -32768, -32768, -25585, -16742, -10771, -6241, -6278, -8407, -8716, -7795, -7587, -7950, -8576, -8675, -8019, 0]","[16469, 27678, 25719, 20135, 20576, 19262, 4542, -9867, -14233, -9812, -32768, -12847, -16000, -1507, 20129, 4957, 768, 5728, 7647, 6340, 4821, 3067, 4627, 5094, 4435, 4025, 7910, 7916, 5464, 4590, 6290, 6364, 3523, 2424, 3354, -3227, -13385, -16935, -10840, -7452, -7015, -2749, -1851, 5288, 7069, 18918, 32767, 20823, 5420, -384, 2081, 5230, 4595, 2251, 966, 836, 1927, 2302, 1862, 0]","[8783, 10571, 3990, -1021, -2262, -1641, -1939, 1212, 4495, 6923, 1562, 2182, 9163, 30856, -125, 1624, 7026, 1585, 2094, 5436, 3973, 3127, 3138, 3376, 3804, 4063, 3177, 2616, 3987, 3023, 2430, 2848, 3851, 4030, 4926, 5640, 4806, 4211, 3416, 2989, 2867, 3274, 2354, 5961, 8677, 5429, 9719, 8739, 2706, -1198, 223, 4038, 4677, 2987, 2064, 2206, 3376, 3593, 3166, 0]","[3299, 2431, 247, 5812, 11852, 5013, -3906, -4766, -1306, -2510, 12986, 19793, 61, 11371, -2149, -3751, 472, -2149, 158, -866, -2603, -1526, 397, 1225, 2105, 2854, 1864, 740, 116, 308, 1174, 293, 809, 2848, 1513, -8479, -9455, -1451, 3492, 1819, -2598, -7366, -9627, -16608, -8709, 12242, -613, -18002, -9814, 7362, 15214, 7099, -2104, -1671, 3515, 8488, 8926, 4718, 134, 0]","[-278, -4726, -12071, -6583, 4052, 12675, 14857, 13527, 9883, 8561, 5299, 10003, 16142, 3829, -4502, 1779, 1347, -829, 660, 454, -1140, -1185, -203, -282, -469, -650, -333, -409, -686, -1327, -495, -594, -958, -1208, -1712, -2770, -4080, -5042, -7458, -9141, -10563, -12400, -11430, -2855, 1902, 5903, 4912, -245, -2802, 1170, 8312, 8048, 3011, 592, 1022, 2605, 2907, 1095, -700, 0]","[-1271, 6762, 24705, 32767, 32767, 32767, 32767, 32767, 32767, 24665, 31605, 15476, 5284, -4513, -1543, 3034, 1037, -1295, -392, 979, 1093, 805, -365, -552, -635, -1138, -1915, -88, 372, -73, -498, -73, 140, -260, -368, -281, -2082, -10808, -25727, -30825, -32768, -32768, -32768, -32768, -32768, -32768, -15841, -2404, 3880, 5013, 2894, -1528, -3789, -2176, -717, -194, 334, 1164, 1685, 0]"
"[-14123, -23268, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -30857, -13994, 457, -7309, 6578, 7008, 2867, 4759, 6583, 6083, 5322, 3886, 2852, 3339, 2690, -350, -4270, -8235, -15013, -22857, -32183, -32768, -32768, -32768, -32768, -32768, -15011, -6902, -7021, -8658, -8343, -7245, -7606, -8633, -8811, -7736, -6609, -7095, -7628, -7560, -7403, -7903, -8304, -7918, -7203, -7153, -7625, -7803, -7960, -7580, 0]","[16887, 30689, 30572, 24351, 31314, 21161, 7956, -9522, -14455, -21165, -28963, -18644, -24910, 7880, 7903, 2903, 10115, 991, 2135, 7278, 3653, 556, 443, 270, -7894, -10903, -12300, -19888, -18122, -26405, -17820, 5247, 8809, 28116, 32767, 13955, -5405, 2560, 11525, 8150, 2262, 462, 41, 1605, -518, -3426, -2095, -1833, -2517, -1812, -1359, -2439, -1487, -1595, -1971, -1769, -1160, -213, -684, 0]","[5181, 3022, -7086, -15377, -15955, -15010, -3353, 517, 3359, 3182, -439, 10971, 28784, -11175, -3409, 16562, 5006, 1835, 6020, 4975, 5349, 5402, 3413, 3141, 5197, 6419, 5476, 3696, 1901, -989, -5314, 11942, -2250, 249, 13877, 5819, -1894, -2569, 2870, 3296, 1971, 2621, 3992, 4401, 3034, 2074, 2780, 3261, 3219, 1780, 2195, 3045, 2988, 2076, 1905, 2732, 3190, 3196, 2600, 0]","[7633, 2383, -2695, 6811, 7077, -7744, -14207, -13092, -5046, -4556, 1763, 895, -8431, -2918, -112, 3194, -2244, -1592, 1323, -1133, -932, 789, 592, -5797, -7944, -3767, 1362, 8740, 9722, 2358, -11210, -17214, -4718, 26934, -5079, -32768, -4716, 18031, 5773, -11278, -8324, 1710, 6708, 3598, -44, 1712, 4147, 4393, 1765, -852, -304, 785, -1053, -2162, -977, 400, 1012, 356, -566, 0]","[-4363, -9213, -11826, 4422, 26241, 30200, 29061, 17534, 9373, 3592, 6639, 14909, -4727, -7059, 5856, 2706, -3685, -37, 849, -564, -2294, -2950, -2526, 240, 3147, 1325, -2835, -9328, -17380, -22813, -7417, 9597, 914, 18843, 3421, -4581, -5363, 2498, 3203, -1067, -1751, 716, 1764, -28, -1512, -181, 1149, 490, -707, 271, 1169, 287, -894, -770, 319, 927, 689, -113, -523, 0]","[834, 9279, 28916, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 27179, 16187, -3607, -5258, -632, -1322, -2087, 195, -2787, -2887, -845, -1597, -3755, -2799, -2865, -10151, -15895, -24711, -32768, -32768, -32768, -32768, -32768, -32768, -7769, -3604, -140, -1500, -3112, -1167, 828, 2548, 3365, 3064, 4285, 3600, 2317, 3343, 2538, 762, 1339, 2020, 870, 647, 703, 217, -86, -154, 393, 0]"
"[13834, -566, 4148, 10249, 5586, 6919, 6835, 6329, 6566, 6371, 6565, 6669, 6598, 6609, 6560, 6369, 6266, 6264, 6081, 5124, 4107, 4058, 3639, 1851, -388, -1741, -2781, -4218, -5023, -5777, -8097, -8340, -9097, -10941, -12630, -13138, -15245, -18756, -23128, -26182, -24820, -17894, -12915, -9494, -8424, -8683, -8127, -7272, -7483, -7194, -6866, -7034, -7280, -7675, -8051, -8031, -7944, -8048, -7870, 0]","[-7698, -13243, 12150, 284, 656, 6463, 3071, 2192, 2507, 2894, 3819, 3875, 3433, 2922, 2741, 3471, 3208, 2541, 2019, 955, -83, -2098, -3920, -4926, -2911, -173, 812, 1744, 3359, 3717, 6059, 7559, 5665, 3825, 5484, 3945, 1707, 1259, 2125, 5368, 11582, 16719, 14897, 9194, 4270, 1287, 730, 939, 759, 1057, 1592, 1426, 1621, 2771, 3033, 2049, 964, 669, 102, 0]","[6691, 22176, -1408, -130, 8187, 5562, 5670, 4728, 4331, 4828, 4945, 4854, 4838, 4476, 4723, 5088, 5151, 4752, 4422, 4602, 4142, 4156, 4557, 5137, 5743, 5705, 5111, 4477, 4180, 3952, 4288, 4371, 4470, 4088, 4254, 2989, 1622, 902, 713, 573, 1497, 2235, 2128, 983, 522, 656, 1478, 2504, 2976, 2633, 1893, 1575, 1471, 1929, 2525, 2894, 2949, 2906, 2598, 0]","[8881, 3029, -7931, -4530, 4789, 1159, -1855, -188, 750, 912, 575, -119, -405, -221, 418, 590, 91, -79, 542, 1138, 385, -1841, -3369, -2857, -53, 993, 695, -505, -1240, 270, -1241, -7022, -6871, -1298, 550, 1934, 5988, 11461, 14696, 15141, 11588, 2687, -5878, -7408, -4480, -809, 1738, 2674, 3462, 4362, 5032, 5453, 5556, 3659, -126, -3225, -4065, -3276, -1891, 0]","[9542, 186, -7781, 2884, 3458, 136, -107, -209, 9, 16, -160, -121, -289, -322, -156, -236, -620, -825, -386, -293, 147, 1427, 2194, 1987, 336, -1566, -3566, -4984, -5854, -5854, -5802, -4825, -3800, -2784, -1470, -599, 961, 2500, 2899, 2976, 1445, 399, -196, -617, 1193, 2897, 3719, 4023, 2410, 439, -508, -151, 703, 1257, 1500, 1226, 807, 492, 429, 0]","[13690, -1427, -5409, 1639, -259, -168, -207, -421, -321, -432, -478, -589, -222, -72, -214, -438, -210, -259, -479, -384, -727, -2594, -6215, -10337, -13832, -16048, -16884, -19563, -22017, -22030, -23717, -26625, -24232, -22590, -24776, -24796, -25590, -27507, -29802, -31415, -28673, -20484, -7981, 1270, 6563, 7664, 5696, 3840, 2047, 548, -132, 182, -151, -115, 668, 1523, 1826, 1834, 2108, 0]"
"[3037, -7733, 3613, 5937, 5787, 7709, 7654, 6464, 6566, 6641, 6718, 6418, 6239, 6463, 6311, 6272, 6560, 6518, 6306, 6305, 6459, 6334, 6246, 6012, 6220, 6379, 6079, 6078, 5844, 4854, 5839, 5045, 3068, 2419, 2095, 935, 300, -608, -1821, -2179, -2970, -4452, -4773, -5819, -6502, -7828, -9884, -10724, -11008, -10801, -11610, -12993, -14317, -15206, -15325, -13814, -12526, -10657, -9514, 0]","[-19178, -12316, 12924, -12526, 5702, 6774, 5528, 3608, 2731, 3768, 4080, 3699, 3051, 3497, 3409, 3529, 3533, 3317, 3850, 3588, 3203, 3338, 3491, 3381, 3344, 3178, 3162, 2080, 1432, -3035, -3996, -1413, 555, 1934, 1978, 1276, 1379, 3269, 4421, 3605, 4467, 8058, 6709, 4718, 6353, 6924, 6318, 7699, 7346, 4571, 3182, 3524, 3802, 4482, 5814, 7383, 7539, 7270, 6124, 0]","[12165, 25749, -10902, 11309, 4064, 6897, 4786, 5097, 4461, 5014, 4937, 4705, 4723, 4293, 4642, 4864, 4455, 4461, 4824, 4851, 4565, 4592, 4932, 5415, 4703, 4667, 4927, 5183, 5285, 6687, 6754, 6304, 6039, 4958, 4067, 3472, 2973, 3333, 3230, 2335, 2267, 3047, 2720, 2354, 2122, 2913, 3374, 3755, 3769, 2803, 2309, 2249, 2362, 2151, 2029, 1905, 1157, 412, 689, 0]","[1928, 11003, -8110, -6381, 8349, 2775, -1190, -785, -9, 96, -918, -642, -730, -594, 34, -190, -266, -1, -135, -554, -249, 21, 484, 30, -871, -953, -814, -2529, -5448, -6594, -1947, 2111, 2291, -356, -2733, -2391, -360, 1270, 133, -932, 1364, 887, -3020, -2237, 1422, 353, -1984, -2524, -2067, 319, 3456, 5129, 5712, 6470, 6883, 5960, 4657, 3445, 2348, 0]","[17809, 993, -8171, 2999, 107, -870, -296, -271, -531, -404, -465, -603, -689, -240, -10, -144, -175, 9, 79, 7, -7, 226, 84, -397, -934, -369, -465, -231, 264, 117, -1032, -1550, -2984, -4687, -4967, -4673, -3947, -3346, -4103, -4253, -2773, -2107, -2858, -1493, 856, 1367, 926, 1234, 947, 941, 1684, 2012, 1873, 1658, 1463, 1455, 1624, 2376, 3073, 0]","[21221, 3239, -3556, -3838, -1710, -2007, -1959, -750, -575, -501, -270, 185, 145, -130, 108, -57, -124, -149, -371, -152, -177, -384, -48, 27, -336, -291, -42, -258, -1006, -2800, -6110, -8053, -9170, -10209, -10719, -11319, -12538, -14238, -14608, -15622, -18183, -18476, -16206, -19080, -19977, -18045, -18838, -20313, -17517, -15235, -15613, -16684, -17213, -17660, -17444, -15572, -11879, -8200, -3748, 0]"
"[136, 5074, 2441, 3273, 6181, 6466, 5169, 5273, 5406, 6801, 8229, 7873, 6184, 4795, 4942, 3856, 1628, 1707, 1887, -350, -1413, -1917, -2872, -3789, -4519, -7364, -7673, -7592, -11201, -12246, -10505, -9721, -10335, -10117, -9597, -9405, -9034, -8597, -8524, -8676, -9049, -9189, -9220, -9216, -8831, -8398, -8131, -7998, -7878, -7982, -8008, -8093, -8159, -8269, -7992, -7970, -7817, -7816, -8031, 0]","[133, 5497, -3648, 6239, -1584, 2805, 1425, 2425, 3446, 4171, 6285, 1909, -954, -1063, -1162, -121, -54, -23, 756, 3762, 4071, 3920, 4398, 4551, 2576, 6044, 7238, 4827, 7221, 11264, 9345, 5774, 5986, 6754, 6302, 5516, 4759, 3563, 2595, 2091, 2451, 3275, 3907, 3968, 3759, 3285, 2458, 1704, 1544, 1644, 1758, 1432, 1398, 1708, 1406, 669, 483, 559, 864, 0]","[1424, -3357, 13798, 6861, 7460, 3700, 5950, 6222, 5710, 5446, 4173, 3801, 4616, 4265, 3261, 3333, 5044, 4704, 3960, 4834, 4220, 2722, 2332, 3206, 2459, 4692, 4846, 3367, 4410, 7419, 6470, 4599, 5031, 4598, 4323, 4323, 3900, 3318, 2855, 2362, 2074, 1834, 1705, 1701, 1586, 1393, 1495, 1513, 1560, 1564, 1751, 1875, 1850, 1857, 1766, 1703, 1824, 1964, 1992, 0]","[-9547, -1691, 6427, 1710, 287, 807, 729, 2819, 2729, 1565, -6742, -9982, -3631, 2293, 2937, 906, -794, -291, 3476, 5884, 2587, -663, -2619, -4994, -4316, 605, -660, -619, 1109, -3163, -4565, -145, 3718, 4809, 4424, 3590, 2575, 2268, 3890, 7039, 10265, 11625, 10950, 8913, 6573, 4161, 2474, 2016, 2095, 2072, 1767, 1763, 2065, 1663, 837, 634, 689, 636, 99, 0]","[-7272, 5580, 6831, -2201, -1200, -621, -1447, -2573, -3403, -4117, -3785, -2741, -1706, -1895, -561, 2491, 2357, -267, 342, 153, -2443, -2923, -369, 1144, 1827, 2884, 905, 977, 3959, 4589, 1087, 1144, 3148, 3297, 2858, 2367, 1342, 960, 1145, 1810, 2432, 2507, 2481, 2246, 1650, 1195, 1108, 1150, 1266, 1450, 1703, 1506, 1138, 816, 665, 904, 1235, 1382, 1313, 0]","[-2804, 1033, 1771, -1413, -1759, -3503, -3218, -3746, -3443, -3207, -3527, -3339, -3674, -4106, -5693, -7126, -7786, -9074, -12369, -13658, -14053, -16068, -18134, -18468, -18870, -20327, -17231, -14539, -18876, -21735, -14682, -10323, -11909, -11677, -9821, -8520, -7875, -7486, -7648, -8045, -8216, -7967, -7043, -5631, -4346, -3124, -2168, -1616, -1889, -1874, -1538, -857, -411, -81, 606, 1258, 1006, 853, 679, 0]"
"[-13744, -21597, -25649, -30736, -32768, -32768, -32768, -32768, -32768, -24481, -11653, -5158, 1249, 2691, 2995, 3061, 5410, 5790, 4458, 5281, 5446, 5320, 5518, 5423, 5202, 5294, 5544, 5330, 5594, 5394, 4727, 4321, 3127, 1674, 1785, 1365, 869, -316, -1862, -3979, -5469, -6874, -8673, -11483, -15709, -18419, -19375, -26732, -32768, -32768, -21974, -9315, -11840, -12707, -9926, -8325, -6255, -6553, -7054, 0]","[17163, 24813, 23492, 22938, 24040, 18169, 3101, -447, -17579, -10496, -32768, -32768, 10115, 3730, 6015, 7640, 5788, 5149, 4832, 5478, 5348, 4213, 4740, 5099, 4886, 5482, 5042, 4799, 4950, 4589, 2775, 1751, 1792, 851, 1505, 2218, 1512, -441, -1381, 263, 1406, 1040, 107, 214, 2687, 6049, 1229, -2300, 1806, 12736, 25319, 20341, 8672, -1399, -5201, -3859, 62, 2787, 3075, 0]","[7251, 5313, -2177, -7937, -11496, -9589, -5790, -4910, 6974, 17684, 7258, 26735, -5822, 1357, 10557, 8913, 2794, 3775, 5271, 3901, 4363, 4500, 3917, 3976, 4583, 4318, 4031, 4525, 4360, 4152, 4692, 4675, 5154, 6368, 5969, 4365, 4000, 3430, 2513, 1769, 1488, 1282, 676, 955, 2409, 2461, 711, 671, 1134, 1730, -647, 556, 1928, 2592, 2490, 1331, -1222, 204, 752, 0]","[6411, 3954, 1774, 7494, 2258, -3134, -4760, -3103, -2309, -8638, -11021, 28942, -8346, -1859, 7488, -9, -1841, 737, -396, -1231, -559, -628, -181, 318, 480, 280, 456, 1207, 1713, 1890, 2736, 3302, 898, 1098, 3084, 2903, 1794, 479, 247, -494, -3160, -5137, -4698, -2878, -1458, -6996, -6543, 4856, 15332, 14758, 2686, -12333, -12276, -5064, 6921, 14496, 14984, 9739, 4172, 0]","[-3659, -8844, -10234, 2380, 12975, 22539, 26833, 23995, 21586, 15517, -1479, 14019, -3735, 7718, 6135, -53, -758, 563, 264, 67, 351, -244, -264, 186, 471, 81, -35, 164, -13, -20, -161, 314, -74, -1685, -3858, -4898, -5984, -7426, -9140, -10061, -9809, -8838, -7228, -5508, -5967, -7944, -4241, 3085, 6283, 3796, 3122, 7795, 7078, -367, -2954, -3508, -2351, 466, 806, 0]","[1025, 10488, 20571, 31496, 32767, 32767, 32767, 32767, 32767, 23679, 29807, 13948, -2883, 1942, 1574, 951, 309, 278, -58, -206, 198, 223, -23, 131, 3, -142, -28, 8, 201, 311, 396, -1002, -2540, -4938, -6818, -8183, -8781, -10019, -13405, -18220, -21761, -23644, -25829, -29233, -30909, -31353, -30443, -32768, -32768, -32768, -31960, -8368, 11775, 18712, 15850, 7516, -164, -3165, -2765, 0]"
"[-5724, 809, 1068, 5193, 7354, 6149, 5266, 6425, 5875, 5098, 4609, 4478, 5302, 5544, 4219, 2853, 3317, 1515, 114, -2482, -3031, -2065, -2905, -5051, -8119, -11158, -10816, -9211, -11619, -14026, -14661, -14692, -16262, -18917, -19316, -17196, -13198, -10551, -9369, -7692, -7456, -7733, -7536, -7562, -7967, -7900, -8088, -7975, -7958, -7904, -7897, -8096, -8095, -8115, -8097, -7914, -7801, -7625, -7648, 0]","[6335, 4486, 6803, 6021, 3402, 5594, 4403, 6293, 5261, 2596, 2499, 2831, 1988, 3119, 3602, 2176, 89, -1507, -1620, 1196, 4098, 2574, 316, -673, 2323, 9248, 9649, 4692, 5564, 9785, 8009, 2958, 1567, 3404, 6708, 11300, 12914, 9290, 4182, 1007, -1421, -1670, 120, 1775, 2566, 2224, 1772, 1215, 366, -15, 174, 592, 841, 706, 288, -82, -454, -141, 269, 0]","[-11455, 6048, 12875, -499, 5276, 4563, 5768, 4485, 4634, 4881, 4954, 4673, 4400, 4159, 4951, 5471, 5750, 5151, 4593, 3859, 2834, 1805, 1229, 1465, 1948, 3428, 2648, 929, 1492, 3397, 3066, 2404, 2355, 2106, 1714, 2627, 2352, 1451, 890, 996, 1604, 2262, 2362, 1904, 1775, 1557, 1718, 1868, 2148, 2287, 2102, 2439, 2457, 2149, 1845, 1713, 1801, 1848, 1836, 0]","[-3626, 1884, -329, -7599, 1112, -923, -1941, -3199, -2977, -945, 1349, 3490, 4272, 2851, -689, -2733, -4124, -907, 4226, 4913, -784, -5290, -4588, 2070, 9375, 7764, 2777, 5355, 7561, 119, -7919, -5833, 1768, 7573, 9551, 8092, 2775, -1860, -2606, -1939, 33, 2960, 4175, 3794, 1963, 501, -482, -1322, -1560, -978, -126, 304, -464, -1339, -1252, -482, 225, -314, -1353, 0]","[-9383, 10677, -517, -1528, -682, -877, 148, 314, -169, -1759, -2501, -2506, -1855, -301, -316, -1571, -1039, -617, -2101, -4107, -5957, -5050, -3165, -1940, -1908, -4096, -6693, -5924, -4289, -5315, -7481, -6646, -2213, 2700, 4856, 5106, 2967, 430, -262, 1814, 3989, 3922, 2954, 2099, 1881, 1563, 867, 674, 905, 979, 808, 545, -352, -963, -1026, -632, -184, -221, -363, 0]","[-5124, 1428, 573, -1457, -737, -909, -760, -1362, -783, 100, 75, 91, -906, -3090, -4218, -5323, -7152, -9272, -10513, -13204, -16380, -18258, -19133, -20357, -21251, -21275, -18265, -16037, -17936, -23351, -22531, -21848, -23584, -26146, -27410, -22479, -11782, -531, 7008, 9300, 7212, 2399, -1680, -2549, -1675, 117, 1413, 2167, 2597, 2100, 1496, 1751, 1770, 1813, 2110, 2207, 1924, 961, 480, 0]"
"[-14883, -22993, -28955, -32138, -32768, -32768, -32768, -32768, -32768, -22566, -9269, -15765, 5945, 1248, 6441, 6903, 3922, 5742, 5989, 5504, 4609, 4721, 4861, 5233, 5003, 4264, 4810, 3965, 1507, 530, -479, -1641, -2388, -3883, -7031, -9090, -8921, -10006, -12944, -10790, -9168, -9444, -10766, -14697, -19554, -23987, -25640, -21232, -14639, -10745, -10657, -9954, -8696, -7956, -6796, -6591, -7423, -7743, -7833, 0]","[18324, 27148, 22991, 26534, 28857, 20983, 5150, -14090, -26060, -23891, -32768, 4351, 2879, 3089, 6266, 4424, 7703, 5763, 5233, 3257, 4338, 5403, 4506, 2837, 2522, 1826, 934, 1510, -480, -399, -1345, -1284, 695, 2375, 3239, 5078, 6552, 6101, 8759, 9427, 5512, 1544, -1589, -2546, -1150, 841, 5834, 12476, 15643, 11437, 3784, -950, -2633, -2432, -830, 679, 1581, 2490, 2673, 0]","[2075, 92, -5321, -18183, -21922, -16240, -13501, -7202, 5560, 1849, 32767, -339, -1662, 13361, -1938, 5412, 6418, 5550, 4605, 4648, 5561, 5620, 5063, 4069, 3946, 4758, 4369, 4695, 7566, 7998, 6417, 4196, 2243, 1678, 1321, 1137, 1918, 1311, 2372, 2234, 1386, 1043, 964, 658, 662, 417, 413, 378, 771, 550, 1012, 2212, 2165, 1209, 415, 73, 366, 573, 357, 0]","[4101, 2121, 1897, 8659, 7888, -12626, -22739, -16158, -6278, -617, 5912, -8798, 688, 6574, -5645, 2938, 644, -3527, -3348, -1583, -840, -1830, -2178, -230, 2183, 4531, 5687, 4410, 2346, -1301, -3470, 280, 5276, 4793, 830, -2206, -789, 3532, 3269, -5211, -11720, -11260, -4319, 6036, 12758, 15657, 14244, 7246, -5202, -15368, -13909, -4657, 7542, 16608, 21209, 20048, 15466, 9114, 2404, 0]","[-5316, -7638, -8713, 4282, 29787, 32767, 29947, 24422, 18451, 13907, 15588, -8658, 6897, -28, -2029, -348, 143, -5, 95, -325, -434, -860, -1610, -1681, -407, 328, 1352, 3435, 3092, -1758, -6465, -7966, -6774, -5884, -5736, -5293, -5119, -6771, -7336, -6528, -4227, -839, 2914, 7015, 8971, 10356, 9925, 8725, 7690, 5188, 2476, 372, -176, -821, -987, -716, -289, -680, -897, 0]","[5905, 16168, 26971, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 15110, -3186, 562, 4508, -1549, -1513, -980, -710, -533, -469, -935, -1019, -620, -373, -290, -221, -1484, -2704, -4049, -7657, -11253, -15058, -17406, -18773, -21913, -28684, -27947, -20255, -19487, -19304, -17302, -17120, -18188, -20689, -23448, -26847, -29571, -26925, -16602, -2342, 6154, 9921, 10266, 8883, 7664, 5425, 2927, 1067, 748, 0]"
"[-18516, -32370, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -23461, 4841, 7104, -81, 2753, 3443, 3296, 5404, 5976, 5086, 4649, 4996, 5065, 4896, 5182, 5386, 5098, 4960, 4370, 4545, 4564, 3871, 2085, 114, -1579, -2576, -4018, -6212, -9416, -10086, -10868, -14473, -15649, -14096, -14078, -15746, -18875, -21552, -22235, -20331, -15072, -11605, -10973, -10173, -9048, -8145, -7468, -7366, -7578, -7675, 0]","[16877, 32767, 21321, 32767, 32767, 2799, -5971, -15326, -19213, -32768, -32768, -5350, 24779, 13422, -7881, 8285, 10427, 1607, 1606, 4276, 2201, 3586, 4182, 3191, 2384, 2531, 2310, 2410, 711, -1584, -3008, -2702, -1510, -159, -394, -1020, -594, 2610, 4895, 3609, 2308, 5058, 6448, 4027, 1207, -331, 1038, 4793, 10241, 12592, 10024, 4400, 337, -990, -598, 1149, 2894, 3530, 3134, 0]","[5480, 7858, -14064, -14706, -13093, -15566, -11570, -9205, -9588, -12589, 11019, -12801, -2477, 3710, 26732, 10546, 3250, 5540, 5937, 5294, 5837, 6499, 6550, 5918, 5478, 6112, 6029, 6326, 5283, 4363, 4108, 4375, 4594, 4839, 3612, 2994, 1688, 1383, 1870, 2060, 337, 1498, 865, 117, -249, -24, 66, 200, 879, 1334, 1385, 1887, 2026, 1688, 794, 662, 842, 1091, 1033, 0]","[-4607, -19822, 601, 21835, -17482, -32768, -17815, -7042, -16985, -5597, -12832, 6158, -3482, -2530, 13755, 1349, -4147, -2133, -2066, -1349, -799, 575, -453, -739, -314, 633, 1514, 1543, -666, 36, 3666, 6943, 7048, 4740, 3384, 3824, 5078, 5660, 2571, -1852, 1374, 8314, 9593, 9435, 9388, 9464, 7503, 3553, -2640, -10807, -13770, -9751, -180, 8755, 16141, 18541, 15879, 10259, 4905, 0]","[-2418, -13316, -14196, 11176, 17710, 6608, 2222, 3685, -3120, -6615, -5128, 4390, 6798, 8819, 3379, -2791, -1047, 552, 237, -111, -323, -325, -782, -674, -216, -38, -497, -1191, -2819, -1769, 1004, 2961, 2322, 277, -1137, -2473, -3430, -2860, -2458, -3712, -2564, -154, -1058, -1695, -2149, -2279, -1088, 1904, 4488, 4902, 3836, 1767, 662, 1298, 2976, 3521, 2840, 1541, 104, 0]","[-6194, 3516, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 3726, -6622, -3430, 2393, 1293, -149, 655, 1665, 219, -57, -124, -44, -37, -97, -454, -758, -782, -1015, -1866, -3423, -5276, -8552, -11475, -14620, -16321, -17903, -20559, -25708, -27313, -25600, -28894, -29640, -23146, -16346, -13376, -15949, -23154, -29152, -28683, -19114, -6875, 3727, 7986, 8794, 6977, 4484, 2793, 2271, 2022, 0]"
